price,description,charge_type,DateUpdated
6790.00,RING TRICUSPID ANNULO 28MM  [460028MM],standard,2020-03-25
6790.00,RING TRICUSPID ANNULO 30MM  [460030MM],standard,2020-03-25
6790.00,RING TRICUSPID ANNULO 32MM  [460032MM],standard,2020-03-25
6790.00,RING TRICUSPID ANNULO 34MM  [460034MM],standard,2020-03-25
6790.00,RING TRICUSPID ANNULO 36MM  [460036MM],standard,2020-03-25
6790.00,RING TRICUSPID ANNULO 38MM  [460038MM],standard,2020-03-25
5909.14,RING W/7 HL MASTER TAB 180MM  [71070115X],standard,2020-03-25
5909.14,RING W/7 HL MASTER TAB 205MM  [71070116X],standard,2020-03-25
19.40,RINGER'S INTRAVENOUS SOLUTION,standard,2020-03-25
606.25,RINGS MALYUGIN 6.25 ,standard,2020-03-25
1.10,RISPERIDONE 0.25 MG TABLET,standard,2020-03-25
0.81,RISPERIDONE 0.25 MG TABLET,standard,2020-03-25
1.32,RISPERIDONE 0.5 MG TABLET,standard,2020-03-25
0.50,RISPERIDONE 0.5 MG TABLET,standard,2020-03-25
55.26,RISPERIDONE 1 MG TABLET,standard,2020-03-25
2.25,RISPERIDONE 1 MG TABLET,standard,2020-03-25
2.02,RISPERIDONE 1 MG TABLET,standard,2020-03-25
0.50,RISPERIDONE 1 MG TABLET,standard,2020-03-25
61.76,RISPERIDONE 1 MG/ML ORAL SOLUTION,standard,2020-03-25
6.06,RISPERIDONE 1 MG/ML ORAL SOLUTION,standard,2020-03-25
4.85,RISPERIDONE 1 MG/ML ORAL SOLUTION,standard,2020-03-25
2.44,RISPERIDONE 1 MG/ML ORAL SOLUTION,standard,2020-03-25
1.62,RISPERIDONE 1 MG/ML ORAL SOLUTION,standard,2020-03-25
92.37,RISPERIDONE 2 MG TABLET,standard,2020-03-25
2.30,RISPERIDONE 2 MG TABLET,standard,2020-03-25
0.91,RISPERIDONE 2 MG TABLET,standard,2020-03-25
108.49,RISPERIDONE 3 MG TABLET,standard,2020-03-25
2.45,RISPERIDONE 3 MG TABLET,standard,2020-03-25
145.72,RISPERIDONE 4 MG TABLET,standard,2020-03-25
3.23,RISPERIDONE 4 MG TABLET,standard,2020-03-25
0.50,RISPERIDONE 4 MG TABLET,standard,2020-03-25
41.57,RITONAVIR 100 MG TABLET,standard,2020-03-25
35.92,RITONAVIR 100 MG TABLET,standard,2020-03-25
58.21,RITONAVIR 80 MG/ML ORAL SOLUTION,standard,2020-03-25
22783.36,"RITUXIMAB 10 MG/ML CONCENTRATE,INTRAVENOUS",standard,2020-03-25
4556.67,"RITUXIMAB 10 MG/ML CONCENTRATE,INTRAVENOUS",standard,2020-03-25
72.43,RIVAROXABAN 10 MG TABLET,standard,2020-03-25
72.43,RIVAROXABAN 15 MG TABLET,standard,2020-03-25
36.21,RIVAROXABAN 2.5 MG TABLET,standard,2020-03-25
72.43,RIVAROXABAN 20 MG TABLET,standard,2020-03-25
54.93,ROCURONIUM 10 MG/ML INTRAVENOUS SOLUTION,standard,2020-03-25
31.53,ROCURONIUM 10 MG/ML INTRAVENOUS SOLUTION,standard,2020-03-25
29.10,ROCURONIUM 10 MG/ML INTRAVENOUS SOLUTION,standard,2020-03-25
23.52,ROCURONIUM 10 MG/ML INTRAVENOUS SOLUTION,standard,2020-03-25
21.83,ROCURONIUM 10 MG/ML INTRAVENOUS SOLUTION,standard,2020-03-25
17.85,ROCURONIUM 10 MG/ML INTRAVENOUS SOLUTION,standard,2020-03-25
17.70,ROCURONIUM 10 MG/ML INTRAVENOUS SOLUTION,standard,2020-03-25
413.51,ROCURONIUM 10 MG/ML IV,standard,2020-03-25
192.84,ROD  60MM THRD  [4933-1-060],standard,2020-03-25
1708.70,ROD 1/2 MNDB PREBNT 4.0MM TI  [04.305.103],standard,2020-03-25
999.10,ROD 100MM BLACKSTONE  [55-2110],standard,2020-03-25
1285.25,ROD 100MM HEX PRE-LORDOSED  [20-4100],standard,2020-03-25
1940.00,ROD 100MM STR HEX END  [48-ST-55100],standard,2020-03-25
1285.25,ROD 100MM STR W/ HEX  [20-5100],standard,2020-03-25
186.05,ROD 100MM THRD  [102302],standard,2020-03-25
222.71,ROD 100MM THREADED  [4933-1-100],standard,2020-03-25
1187.62,ROD 11 X 200MM CONNCTG HOFFMANN3 [4922-8-200],standard,2020-03-25
981.16,ROD 11 X 400 CARBON FIBER  [00445100140],standard,2020-03-25
1591.09,ROD 11 X 500  [4922-8-500],standard,2020-03-25
1591.09,ROD 11 X 550MM CARBON  [4922-8-550],standard,2020-03-25
1081.55,ROD 110MM BLACKSTONE  [55-2111],standard,2020-03-25
1219.53,ROD 11MM X 300MM HOFFMANN 3 CONNECTING [4922-8-300],standard,2020-03-25
1395.05,ROD 11MM X 450MM CONNCTG HOFFMAN [4922-8-450],standard,2020-03-25
2618.03,ROD 120MM 174771120  [174771120],standard,2020-03-25
970.00,ROD 120MM ASCENT POCT  [65-2120],standard,2020-03-25
1285.25,ROD 120MM HEX  [20-5120],standard,2020-03-25
1081.55,ROD 120MM SFS  [55-2112],standard,2020-03-25
1181.85,ROD 125MM  [04.636.125],standard,2020-03-25
1081.55,ROD 140MM BLACKSTONE  [55-2114],standard,2020-03-25
1285.25,ROD 150MM PRELORDOSED  [20-4150],standard,2020-03-25
222.71,ROD 150MM THREADED  [4933-1-150],standard,2020-03-25
3404.70,ROD 15MM LATRAL OFFSET  [52-6315],standard,2020-03-25
1139.75,ROD 160MM BLACKSTONE  [55-2116],standard,2020-03-25
1285.25,ROD 160MM HEX FIT  [20-5160],standard,2020-03-25
369.38,ROD 170MMM PARTIAL THREADED  [L100111],standard,2020-03-25
1745.37,ROD 1797-71-095  [179771095],standard,2020-03-25
1139.75,ROD 180MM BLACKSTONE  [55-2118],standard,2020-03-25
853.60,ROD 200 MM TRIAL- PLASTIC  [55-1056],standard,2020-03-25
1746.00,ROD 200MM 59-SG-5200  [59-SG-5200],standard,2020-03-25
1053.91,ROD 200MM HEX STRAIGHT  [39-ST-5200],standard,2020-03-25
222.71,ROD 200MM THREADED  [4933-1-200],standard,2020-03-25
575.02,ROD 200MM TRIAL 52-1041  [52-1041],standard,2020-03-25
620.80,ROD 200MM TRIAL 65-1057  [65-1057],standard,2020-03-25
3404.70,ROD 20MM LATRAL OFFSET  [52-6320],standard,2020-03-25
3404.70,ROD 25MM LATRAL OFFSET  [52-6325],standard,2020-03-25
221.89,ROD 3.0MM CFBR 25MM  [395.105],standard,2020-03-25
221.89,ROD 3.0MM CFBR 45MM  [395.107],standard,2020-03-25
221.89,ROD 3.0MM CFBR 60MM  [395.109],standard,2020-03-25
221.89,ROD 3.0MM CFBR 75MM  [395.111],standard,2020-03-25
960.30,ROD 3.25 X 150MM TEMPLATE  [04-9032],standard,2020-03-25
2446.34,ROD 3.5 MOUNTAINEER 120MM  [188316120],standard,2020-03-25
2618.03,ROD 3.5 MOUNTAINEER 200MM  [188316200],standard,2020-03-25
1870.01,ROD 3.5 MOUNTAINEER 60MM  [188316060],standard,2020-03-25
945.75,ROD 3.5 PRELRD OCPTL  [55-OR-0503],standard,2020-03-25
795.40,ROD 3.5 X 100MM  [04-0100],standard,2020-03-25
795.40,ROD 3.5 X 120MM  [04-0120],standard,2020-03-25
676.09,ROD 3.5 X 70MM  [04-0070],standard,2020-03-25
945.75,ROD 3.5MMX75D PRELORDOSED OC COCRMO [55-OR-0603],standard,2020-03-25
676.09,ROD 3.5MMX80MM  [04-0080],standard,2020-03-25
796.95,ROD 3.5X120MM COBALT COCR MO  [55-SC-5120],standard,2020-03-25
676.09,ROD 3.5X20MM  [04-0020],standard,2020-03-25
676.09,ROD 3.5X30MM  [04-0030],standard,2020-03-25
676.09,ROD 3.5X40MM  [04-0040],standard,2020-03-25
882.65,ROD 3.5X40MM CRVD TI  [498.136],standard,2020-03-25
676.09,ROD 3.5X50MM  [04-0050],standard,2020-03-25
882.65,ROD 3.5X50MM PREBENT TI  [04.614.750],standard,2020-03-25
676.09,ROD 3.5X60MM  [04-0060],standard,2020-03-25
882.65,ROD 3.5X60MM CRVD TI  [04.614.760],standard,2020-03-25
676.09,ROD 3.5X70MM  [55-ST-5270],standard,2020-03-25
882.65,ROD 3.5X80MM TI CRVD  [498.137],standard,2020-03-25
945.75,ROD 3.5X90D PRE-LORDOSED COCOMO [55-OR-0600],standard,2020-03-25
945.75,ROD 3.5X90D PRE-LORDOTIC TI  [55-OR-0500],standard,2020-03-25
676.09,ROD 3.5X90MM  [04-0090],standard,2020-03-25
1872.68,ROD 3/4 MNDB PREBNT 4.0MM TI  [04.305.102],standard,2020-03-25
1745.37,ROD 35MM  [179771035],standard,2020-03-25
962.43,ROD 4.0X45MM CRVD TI  [04.615.745],standard,2020-03-25
962.43,ROD 4.0X70MM CRVD TI  [04.615.770],standard,2020-03-25
960.30,ROD 400MM FLEXABLE  [39-RD-0011],standard,2020-03-25
1745.37,ROD 40MM  [179771040],standard,2020-03-25
950.60,ROD 40MM BLKSTN  [55-2040],standard,2020-03-25
1285.25,ROD 40MM HEX FIT STR  [20-5040],standard,2020-03-25
1053.91,ROD 40MM LORDORIC TI  [39-LT-5040],standard,2020-03-25
1105.80,ROD 450 CM DISPOSABLE  [52-1042],standard,2020-03-25
2968.20,ROD 450MM  [51-2450],standard,2020-03-25
1285.25,ROD 45MM HEX FIT PRE LORDOSED  [20-4045],standard,2020-03-25
256.61,ROD 5 X 300MM  [5049-5-530],standard,2020-03-25
1870.01,ROD 5.0MM  [188316050],standard,2020-03-25
235.23,ROD 5.0X200MM  XTRNL FX CNCT  [5049-5-520],standard,2020-03-25
213.84,ROD 5.0X65MM XTRNL FX CNCT  [5049-5-505],standard,2020-03-25
970.00,ROD 5.5 - 6.35 TRANSITION  [1799-70-600],standard,2020-03-25
1610.69,ROD 5.5 TO 3.5MM X 120MM TRNS  [04-0120T],standard,2020-03-25
1610.69,ROD 5.5 TO 3.5MM X 240MM TRNS  [04-0240T],standard,2020-03-25
1610.69,ROD 5.5 TO 3.5MM X 500MM TRNS  [04-0500T],standard,2020-03-25
1610.69,ROD 5.5 TO 3.5MM X 60MM TRNS  [04-0060T],standard,2020-03-25
1610.69,ROD 5.5 TO 3.5MM X 80MM TRNS  [04-0080T],standard,2020-03-25
1053.91,ROD 5.5 X 100MM LORDOTIC TI  [39-LT-5100],standard,2020-03-25
1746.00,ROD 5.5 X 100MM STR W/ HEX CO CR MO [39-SC-5100],standard,2020-03-25
1053.91,ROD 5.5 X 100MM STR W/ HEX TI  [39-ST-5150],standard,2020-03-25
1053.91,ROD 5.5 X 90MM LORDOTIC TI  [39-LT-5090],standard,2020-03-25
1746.00,ROD 5.50X100MM LRDTC COCRMO  [39-LC-5100],standard,2020-03-25
1053.91,ROD 5.50X100MM STR TI  [39-ST-5100],standard,2020-03-25
1746.00,ROD 5.50X110MM LRDTC COCRMO  [39-LC-5110],standard,2020-03-25
1053.91,ROD 5.50X110MM LRDTC TI  [39-LT-5110],standard,2020-03-25
1746.00,ROD 5.50X120MM LRDTC COCRMO  [39-LC-5120],standard,2020-03-25
1053.91,ROD 5.50X120MM LRDTC TI  [39-LT-5120],standard,2020-03-25
1746.00,ROD 5.50X120MM STR COCRMO  [39-SC-5120],standard,2020-03-25
1053.91,ROD 5.50X120MM STR TI  [39-ST-5120],standard,2020-03-25
1746.00,ROD 5.50X150MM STR COCRMO  [39-SC-5150],standard,2020-03-25
1746.00,ROD 5.50X200MM STR COCRMO  [39-SC-5200],standard,2020-03-25
1746.00,ROD 5.50X300MM STR COCRMO  [39-SC-5300],standard,2020-03-25
1053.91,ROD 5.50X300MM STR TI  [39-ST-5300],standard,2020-03-25
1746.00,ROD 5.50X35MM LRDTC COCRMO  [39-LC-5035],standard,2020-03-25
1053.91,ROD 5.50X35MM LRDTC TI  [39-LT-5035],standard,2020-03-25
1746.00,ROD 5.50X400MM STR COCRMO  [39-SC-5400],standard,2020-03-25
1053.91,ROD 5.50X400MM STR TI  [39-ST-5400],standard,2020-03-25
1746.00,ROD 5.50X40MM LRDTC COCRMO  [39-LC-5040],standard,2020-03-25
1746.00,ROD 5.50X45MM LRDTC COCRMO  [39-LC-5045],standard,2020-03-25
1053.91,ROD 5.50X45MM LRDTC TI  [39-LT-5045],standard,2020-03-25
1746.00,ROD 5.50X500MM STR COCRMO  [39-SC-5500],standard,2020-03-25
1431.72,ROD 5.50X500MM STR TI  [39-ST-5500],standard,2020-03-25
1746.00,ROD 5.50X50MM LRDTC COCRMO  [39-LC-5050],standard,2020-03-25
1746.00,ROD 5.50X55MM LRDTC COCRMO  [39-LC-5055],standard,2020-03-25
1053.91,ROD 5.50X55MM LRDTC TI  [39-LT-5055],standard,2020-03-25
1746.00,ROD 5.50X60MM LRDTC COCRMO  [39-LC-5060],standard,2020-03-25
1746.00,ROD 5.50X65MM LRDTC COCRMO  [39-LC-5065],standard,2020-03-25
1746.00,ROD 5.50X70MM LRDTC COCRMO  [39-LC-5070],standard,2020-03-25
1746.00,ROD 5.50X75MM LRDTC COCRMO  [39-LC-5075],standard,2020-03-25
1053.91,ROD 5.50X75MM LRDTC TI  [39-LT-5075],standard,2020-03-25
1746.00,ROD 5.50X80MM LRDTC COCRMO  [39-LC-5080],standard,2020-03-25
1746.00,ROD 5.50X80MM STR COCRMO  [39-SC-5080],standard,2020-03-25
1746.00,ROD 5.50X90MM LRDTC COCRMO  [39-LC-5090],standard,2020-03-25
4363.40,ROD 5.5MM  [1867-89-480],standard,2020-03-25
868.15,ROD 5.5MM X 100MM FIREBIRD 1A  [52-2100],standard,2020-03-25
1053.91,ROD 5.5MM X 100MM STR  [110-5100],standard,2020-03-25
936.05,ROD 5.5MM X 110MM FIREBIRD 1A  [52-2110],standard,2020-03-25
1053.91,ROD 5.5MM X 110MM STR  [110-5110],standard,2020-03-25
936.05,ROD 5.5MM X 120MM FIREBIRD 1A  [52-2120],standard,2020-03-25
1053.91,ROD 5.5MM X 120MM STR  [110-5120],standard,2020-03-25
936.05,ROD 5.5MM X 140MM FIREBIRD 1A  [52-2140],standard,2020-03-25
1053.91,ROD 5.5MM X 140MM STR  [110-5140],standard,2020-03-25
989.40,ROD 5.5MM X 160MM FIREBIRD 1A  [52-2160],standard,2020-03-25
1053.91,ROD 5.5MM X 160MM STR  [110-5150],standard,2020-03-25
989.40,ROD 5.5MM X 180MM FIREBIRD 1A  [52-2180],standard,2020-03-25
1053.91,ROD 5.5MM X 180MM STR  [110-5180],standard,2020-03-25
989.40,ROD 5.5MM X 200MM FIREBIRD 1A  [52-2200],standard,2020-03-25
1053.91,ROD 5.5MM X 200MM STR  [110-5200],standard,2020-03-25
1139.75,ROD 5.5MM X 200MM TI  [55-2120],standard,2020-03-25
1053.91,ROD 5.5MM X 35MM CRV  [100-5535],standard,2020-03-25
1115.50,ROD 5.5MM X 35MM PRE-LORDOSED  [52-6035],standard,2020-03-25
1053.91,ROD 5.5MM X 40MM CRV  [100-5540],standard,2020-03-25
1053.91,ROD 5.5MM X 40MM FIREBIRD 1B  [110-5540],standard,2020-03-25
1115.50,ROD 5.5MM X 40MM PRE-LORDOSED  [52-6040],standard,2020-03-25
1406.50,ROD 5.5MM X 450MM FIREBIRD 1A  [52-2450],standard,2020-03-25
1053.91,ROD 5.5MM X 45MM CRV  [100-5545],standard,2020-03-25
1115.50,ROD 5.5MM X 45MM PRE-LORDOSED  [52-6045],standard,2020-03-25
1053.91,ROD 5.5MM X 50MM CRV  [100-5550],standard,2020-03-25
1115.50,ROD 5.5MM X 50MM PRE-LORDOSED  [52-6050],standard,2020-03-25
1053.91,ROD 5.5MM X 55MM CRV  [100-5555],standard,2020-03-25
1115.50,ROD 5.5MM X 55MM PRE-LORDOSED  [52-6055],standard,2020-03-25
1053.91,ROD 5.5MM X 60MM CRV  [100-5560],standard,2020-03-25
1053.91,ROD 5.5MM X 60MM FIREBIRD 1B  [110-5560],standard,2020-03-25
1115.50,ROD 5.5MM X 60MM PRE-LORDOSED  [52-6060],standard,2020-03-25
1053.91,ROD 5.5MM X 65MM CRV  [100-5565],standard,2020-03-25
1115.50,ROD 5.5MM X 65MM PRE-LORDOSED  [52-6065],standard,2020-03-25
1053.91,ROD 5.5MM X 70MM CRV  [100-5570],standard,2020-03-25
1115.50,ROD 5.5MM X 70MM PRE-LORDOSED  [52-6070],standard,2020-03-25
1053.91,ROD 5.5MM X 75MM CRV  [100-5575],standard,2020-03-25
1115.50,ROD 5.5MM X 75MM PRE-LORDOSED  [52-6075],standard,2020-03-25
1053.91,ROD 5.5MM X 80MM CRV  [100-5580],standard,2020-03-25
868.15,ROD 5.5MM X 80MM FIREBIRD 1B  [52-2080],standard,2020-03-25
1115.50,ROD 5.5MM X 80MM PRE-LORDOSED  [52-6080],standard,2020-03-25
1053.91,ROD 5.5MM X 80MM STR  [110-5580],standard,2020-03-25
868.15,ROD 5.5MM X 90MM FIREBIRD 1A  [52-2090],standard,2020-03-25
1053.91,ROD 5.5MM X 90MM STR  [110-5590],standard,2020-03-25
1053.91,ROD 5.5X100MM CRV  [100-5100],standard,2020-03-25
1053.91,ROD 5.5X110MM CRV  [100-5110],standard,2020-03-25
1053.91,ROD 5.5X120MM CRV  [100-5120],standard,2020-03-25
2992.06,ROD 5.5X120MM PREBNT EXPEDIUM SPNL SYS [179784120],standard,2020-03-25
1053.91,ROD 5.5X130MM CRV  [100-5130],standard,2020-03-25
1053.91,ROD 5.5X130MM STR  [110-5130],standard,2020-03-25
1053.91,ROD 5.5X140MM CRV  [100-5140],standard,2020-03-25
1053.91,ROD 5.5X150MM CRV  [100-5150],standard,2020-03-25
1053.91,ROD 5.5X180MM CRV  [100-5180],standard,2020-03-25
1746.00,ROD 5.5X200MM  [39-SC-0200],standard,2020-03-25
1053.91,ROD 5.5X200MM CRV (SPCL ORDER)  [100-5200],standard,2020-03-25
1940.00,ROD 5.5X200MM PERC CL STR TI  [63-ST-5200],standard,2020-03-25
1091.25,ROD 5.5X400MM SPNL TI W/ HEX RADIUS [486613400],standard,2020-03-25
1431.72,ROD 5.5X400MM STR  [110-5400],standard,2020-03-25
1745.37,ROD 5.5X45MM PREBNT EXPEDIUM SPNL SYS [179771045],standard,2020-03-25
1745.37,ROD 5.5X65MM PREBNT EXPEDIUM SPNL SYS [179771065],standard,2020-03-25
1940.00,ROD 5.5X75MM CL PERC LRDTC TI  [63-LT-5075],standard,2020-03-25
1745.37,ROD 5.5X75MM PREBNT EXPEDIUM SPNL SYS [179771075],standard,2020-03-25
2992.06,ROD 5.5X75MM SPNL  [179784075],standard,2020-03-25
1940.00,ROD 5.5X80MM CL PERC LRDTC TI  [63-LT-5080],standard,2020-03-25
1745.37,ROD 5.5X85MM PREBNT EXPEDIUM SPNL SYS [179771085],standard,2020-03-25
1053.91,ROD 5.5X90MM CRV  [100-5590],standard,2020-03-25
2992.06,ROD 5.5X95MM PREBNT EXPEDIUM SPNL SYS [179784095],standard,2020-03-25
950.60,ROD 50MM BLACKSTONE  [55-2050],standard,2020-03-25
1285.25,ROD 50MM HEX FIT STR  [20-5050],standard,2020-03-25
1053.91,ROD 50MM HEX PRELORDOSED  [39-LT-5050],standard,2020-03-25
1852.31,ROD 550MM COCR TRANSITION  [55-TC-5508],standard,2020-03-25
1745.37,ROD 55MM  [179771055],standard,2020-03-25
407.93,ROD 5MM X 110MM EXT FIX HOFFMAN II YLW [5048-5-100],standard,2020-03-25
407.93,ROD 5MM X 150MM CARBON  [5048-5-150],standard,2020-03-25
407.93,ROD 5MMX250MM CNCT HII COMPACT MRI [5048-5-250],standard,2020-03-25
491.11,ROD 5MMX300MM CNCT HII COMPACT MRI [5048-5-300],standard,2020-03-25
407.93,ROD 5MMX65MM CNCT HII COMPACT MRI [5048-5-065],standard,2020-03-25
2618.03,ROD 6.35X120MM STR EXPEDIUM SPNL SYS [179963120],standard,2020-03-25
1745.37,ROD 6.35X35MM PRE LORDOSED EXPEDIUM SPNL SYS [179972035],standard,2020-03-25
1745.37,ROD 6.35X85MM PRE LORDOSED EXPEDIUM SPNL SYS [179972085],standard,2020-03-25
3521.10,ROD 600M CO CR  [51-2600],standard,2020-03-25
950.60,ROD 60MM BLACKSTONE  [55-2060],standard,2020-03-25
1285.25,ROD 60MM PRE LORDOSED W / HEX END [20-4060],standard,2020-03-25
1053.91,ROD 60MM PRE LORDOSED W/ HEX END [39-LT-5060],standard,2020-03-25
296.72,ROD 60MM SLOTTED THREADED  [102401],standard,2020-03-25
149.38,ROD 60MM THREADED  [102300],standard,2020-03-25
970.00,ROD 65MM 1799-71-065  [1799-71-065],standard,2020-03-25
1053.91,ROD 65MM LORDOTIC TI  [39-LT-5065],standard,2020-03-25
192.84,ROD 6MM X 30 THREADED  [4933-1-030],standard,2020-03-25
2992.06,ROD 70MM  [186788070],standard,2020-03-25
950.60,ROD 70MM BLACKSTONE  [55-2070],standard,2020-03-25
1285.25,ROD 70MM HEX FIT STR  [20-5070],standard,2020-03-25
1053.91,ROD 70MM LORDOTIO T  [39-LT-5070],standard,2020-03-25
1285.25,ROD 70MM PRELORDOSED HEX FIT  [20-4070],standard,2020-03-25
1940.00,ROD 70MM STR HEX END  [48-ST-55070],standard,2020-03-25
970.00,ROD 75MM 1799-71-075  [1799-71-075],standard,2020-03-25
1940.00,ROD 75MM CURVED  [48-CU-55075],standard,2020-03-25
1285.25,ROD 75MM?PRELORDOSED HEX FIT  [20-4075],standard,2020-03-25
795.40,ROD 80MM  [55-SC-5080],standard,2020-03-25
999.10,ROD 80MM BLACKSTONE  [55-2080],standard,2020-03-25
1053.91,ROD 80MM PRE LORDOSED  [39-LT-5080],standard,2020-03-25
962.43,ROD 80MM SPNL POST SMTH PCRV TI [04.615.530],standard,2020-03-25
1940.00,ROD 80MM STR F/ SURELOK XTD TAB PDCLE SCR SYS [48-ST-55080],standard,2020-03-25
1053.91,ROD 80MM STRAIGHT  [39-ST-5080],standard,2020-03-25
186.05,ROD 80MM THRD  [102301],standard,2020-03-25
192.84,ROD 80MM THREADED  [4933-1-080],standard,2020-03-25
970.00,ROD 85MM 1799-71-085  [1799-71-085],standard,2020-03-25
2992.06,ROD 90 MM STRAIGHT VIPER  [186789090],standard,2020-03-25
999.10,ROD 90MM BLACKSTONE  [55-2090],standard,2020-03-25
1285.25,ROD 90MM BULLETED  [20-5090],standard,2020-03-25
1285.25,ROD 90MM HEX PRE-LORDOSED  [20-4090],standard,2020-03-25
970.00,ROD 95MM 1799-71-095  [1799-71-095],standard,2020-03-25
970.00,ROD 95MM 186788095  [186788095],standard,2020-03-25
4014.35,ROD ADJ 3.5MM  [188364150],standard,2020-03-25
145.50,ROD ALIGNMENT BIOARCH  [SW1106],standard,2020-03-25
1486.04,ROD ANT EXPEDIUM 5.5 X 75MM  [187703075],standard,2020-03-25
1486.04,ROD ANT-EXPEDIUM 85MM  [187703085],standard,2020-03-25
1486.04,ROD ANT-EXPEDIUM 95MM  [187703095],standard,2020-03-25
1052.45,ROD BALL TOP GUIDE 3 X 1000MM  [71631626],standard,2020-03-25
1377.40,ROD BUCK 30MM SPECTRON CLBRT GUIDE [71360730],standard,2020-03-25
1395.05,ROD CARBON 11.0 X 400MM  [4922-8-400],standard,2020-03-25
1816.76,ROD CARBON 11.0 X 650MM  [4922-8-650],standard,2020-03-25
835.17,ROD CARBON 11MM X 150MM  [00445100115],standard,2020-03-25
1157.99,ROD CARBON 11MM X 150MM  [4922-8-150],standard,2020-03-25
1187.62,ROD CARBON 11MM X 250MM  [4922-8-250],standard,2020-03-25
896.28,ROD CARBON 11MM X 300MM  [00445100130],standard,2020-03-25
896.28,ROD CARBON 11MM X 350MM  [00445100135],standard,2020-03-25
1219.53,ROD CARBON 11MM X 350MM  [4922-8-350],standard,2020-03-25
981.16,ROD CARBON 11MM X 450MM  [00445100145],standard,2020-03-25
981.16,ROD CARBON 11MM X 500MM  [00445100150],standard,2020-03-25
773.58,ROD CARBON 150MM  [14160],standard,2020-03-25
773.58,ROD CARBON 200MM  [14165],standard,2020-03-25
816.26,ROD CARBON 250MM  [14170],standard,2020-03-25
256.61,ROD CARBON 3.0 X 60MM  [5079-6-060],standard,2020-03-25
861.60,ROD CARBON 400MM  [14185],standard,2020-03-25
235.23,ROD CARBON 5 X 150MM  [5049-5-515],standard,2020-03-25
407.93,ROD CARBON 50X200MM  [5048-5-200],standard,2020-03-25
800.01,ROD CARBON 8.0 X 100MM  [5028-8-100],standard,2020-03-25
738.99,ROD CARBON 8.0 X 250MM  [5028-8-250],standard,2020-03-25
867.37,ROD CARBON 8.0 X 450MM  [5028-8-450],standard,2020-03-25
800.01,ROD CARBON 8.0 X 65MM  [5028-8-065],standard,2020-03-25
823.82,ROD CARBON 8.0 X200MM  [5028-8-200],standard,2020-03-25
851.56,ROD CARBON 8.0 X300MM  [5028-8-300],standard,2020-03-25
914.90,ROD CARBON 8.0X500MM  [5028-8-500],standard,2020-03-25
692.68,ROD CARBON 8MM X 150MM EXT FIX  [5028-8-150],standard,2020-03-25
816.26,ROD CARBON 9.5MM X 200MM  [14175],standard,2020-03-25
861.60,ROD CARBON 9.5MM X 350MM  [14180],standard,2020-03-25
1221.86,ROD CFBR 11.0X100MM  [394.80],standard,2020-03-25
1221.86,ROD CFBR 11.0X125MM  [394.81],standard,2020-03-25
1221.86,ROD CFBR 11.0X150MM  [394.82],standard,2020-03-25
1221.86,ROD CFBR 11.0X200MM  [394.83],standard,2020-03-25
1310.62,ROD CFBR 11.0X250MM  [394.84],standard,2020-03-25
1310.62,ROD CFBR 11.0X300MM  [394.85],standard,2020-03-25
1310.62,ROD CFBR 11.0X350MM  [394.86],standard,2020-03-25
1437.83,ROD CFBR 11.0X400MM  [394.87],standard,2020-03-25
1437.83,ROD CFBR 11.0X500MM  [394.89],standard,2020-03-25
1553.21,ROD CFBR 11.0X550MM  [394.90],standard,2020-03-25
1553.21,ROD CFBR 11.0X600MM  [394.91],standard,2020-03-25
1553.21,ROD CFBR 11.0X650MM  [394.92],standard,2020-03-25
207.10,ROD CFBR 4.0X100MM  [395.62],standard,2020-03-25
284.02,ROD CFBR 4.0X140MM  [395.64],standard,2020-03-25
284.02,ROD CFBR 4.0X160MM  [395.65],standard,2020-03-25
284.02,ROD CFBR 4.0X180MM  [395.66],standard,2020-03-25
284.02,ROD CFBR 4.0X200MM  [395.67],standard,2020-03-25
207.10,ROD CFBR 4.0X60MM  [395.60],standard,2020-03-25
207.10,ROD CFBR 4.0X80MM  [395.61],standard,2020-03-25
828.38,ROD CFBR 8.0X120MM  [395.780],standard,2020-03-25
819.50,ROD CFBR 8.0X200MM  [395.782],standard,2020-03-25
819.50,ROD CFBR 8.0X220MM  [395.784],standard,2020-03-25
4363.40,ROD CHROME COBALT 480MM  [196789480],standard,2020-03-25
817.71,ROD CLBRT 2.5/850MM STRL REAMING [359.083S],standard,2020-03-25
4363.40,ROD COCR  [196789600],standard,2020-03-25
1134.90,ROD COCR 3.5X120MM  [69-0120],standard,2020-03-25
1338.60,ROD COCR 3.5X200MM  [69-0200],standard,2020-03-25
931.20,ROD COCR 3.5X70MM  [69-0070],standard,2020-03-25
2022.45,ROD COCR 5.5X500MM STR RELINE-O [15455500],standard,2020-03-25
2992.06,ROD COCR 5.5X85MM ,standard,2020-03-25
1333.75,ROD COCR TRNS 3.5MM/ 5.5MM 200MM/ 200MM [69-0022],standard,2020-03-25
406.38,ROD COMPACT CRVD SEMI CIRC MED  [5049-7-020],standard,2020-03-25
406.38,ROD COMPACT CRVD SEMI CIRC SM  [5049-7-018],standard,2020-03-25
1013.07,ROD CONICAL EXTRACTION 8MM  [1806-0350],standard,2020-03-25
256.61,ROD CONNCTG 3MMX120MM CARBON  [5079-6-120],standard,2020-03-25
256.61,ROD CONNCTG 3MMX150MM CARBON  [5079-6-150],standard,2020-03-25
